Network,IP,pShortage,Ir90,Nr90,Ir180,Nr180,d90,d180,Is90,Ns90,Is180,Ns180,pIr90,pIr180,pIs90,pIs180
A,"Beta (2, 117)",0%,53.39765811,799.0799806,70.05497336,818.6898519,16.20525179,25.0968285,77.03332796,1087.328322,121.9220699,1092.923204,66.8,85.6,70.8,111.6
A,"Beta (2, 117)",0%,13.77254666,785.0181157,36.82678284,798.5059625,4.120189206,12.92233587,49.80320156,1086.987627,100.0233606,1091.221605,17.5,46.1,45.8,91.7
A,"Beta (2, 117)",0%,18.00186977,786.3497896,42.38167743,802.8513152,5.197021835,15.6320186,53.54351861,1087.073087,103.3777079,1091.395943,22.9,52.8,49.3,94.7
A,"Beta (2, 117)",0%,89.9207475,800.7941862,179.3712606,865.8539096,18.23854482,59.84430495,101.9657661,1087.397367,196.6350765,1095.744735,112.3,207.2,93.8,179.5
A,"Beta (2, 117)",0%,22.24487773,786.8012565,60.38762858,808.7867094,5.74125868,20.6643011,58.51984385,1087.077438,115.4331077,1091.933545,28.3,74.7,53.8,105.7
A,"Beta (2, 117)",0%,89.81032308,805.6864486,180.5095439,868.3784431,21.60502574,60.90164123,103.1644094,1087.736722,201.1820546,1096.141048,111.5,207.9,94.8,183.5
A,"Beta (2, 117)",0%,20.00312183,787.1040322,55.84073721,806.1426548,5.880217262,18.46422745,51.48175992,1087.005799,112.5354566,1091.54705,25.4,69.3,47.4,103.1
A,"Beta (2, 117)",0%,36.51205053,793.2774813,64.0732066,813.936797,11.44050668,23.12633713,64.91403943,1087.245789,118.1354004,1092.191337,46,78.7,59.7,108.2
A,"Beta (2, 117)",0%,22.8880471,788.5923385,44.87728604,802.1490375,7.121370266,14.95279003,57.71743381,1087.093996,106.306071,1091.532056,29,55.9,53.1,97.4
A,"Beta (2, 117)",0%,13.35671349,784.7525078,27.52726611,794.2532353,3.808806675,9.640720773,51.34775412,1087.026984,94.7386874,1091.147704,17,34.7,47.2,86.8
A,"Beta (2, 117)",0%,11.68364322,784.7117608,84.31997299,807.7221115,3.847898762,21.96173282,49.63949251,1087.046468,134.8606127,1091.408796,14.9,104.4,45.7,123.6
A,"Beta (2, 117)",0%,74.82616431,807.2121477,111.0487848,840.0775844,23.27327746,39.83022505,94.00879642,1087.644232,157.3988258,1094.457962,92.7,132.2,86.4,143.8
A,"Beta (2, 117)",0%,43.61866584,792.2279676,165.290592,857.4172298,10.49540548,56.63106722,71.98772317,1087.142249,185.7410441,1094.252142,55.1,192.8,66.2,169.7
A,"Beta (2, 117)",0%,15.73594463,786.2487966,42.98002392,801.3712119,5.086524561,14.79131847,52.03748649,1087.085601,103.824527,1091.404597,20,53.6,47.9,95.1
A,"Beta (2, 117)",0%,22.68636576,788.0298872,46.39292773,804.2106726,6.856818208,16.76289901,56.58132247,1086.997358,107.053184,1091.679249,28.8,57.7,52.1,98.1
A,"Beta (2, 117)",0%,23.33528897,786.5418338,48.31110611,803.8186186,5.377790165,16.80855194,55.59729257,1087.015388,110.584616,1091.518714,29.7,60.1,51.1,101.3
A,"Beta (2, 117)",0%,50.14704183,793.1546838,94.83354469,828.2894456,11.16910667,33.66600182,72.56877536,1087.191851,139.6916458,1093.09392,63.2,114.5,66.7,127.8
A,"Beta (2, 117)",0%,59.43775494,797.994773,80.26303683,823.7136927,15.34988997,28.95646437,89.58849625,1087.434385,137.5465321,1093.82386,74.5,97.4,82.4,125.7
A,"Beta (2, 117)",0%,25.94707276,789.076655,54.60193297,806.516069,7.330114962,18.04324704,58.21902555,1087.103478,111.5311735,1091.722445,32.9,67.7,53.6,102.2
A,"Beta (2, 117)",0%,28.32228815,790.9243586,51.4575112,806.9733328,9.097613289,18.0335214,57.50091351,1087.112043,106.9348201,1091.637299,35.8,63.8,52.9,98
A,"Beta (2, 117)",0%,15.57129685,785.6159468,27.85177586,794.720681,4.743067246,9.905106792,52.13417108,1087.06881,95.71464045,1091.331832,19.8,35,48,87.7
A,"Beta (2, 117)",0%,14.27487399,785.2696574,31.17764489,794.922745,4.440441171,10.10660315,50.69798452,1087.026313,96.17271735,1091.136029,18.2,39.2,46.6,88.1
A,"Beta (2, 117)",0%,123.1248526,808.142344,239.8338974,903.0465809,24.80640488,85.8364776,124.5744081,1087.408662,248.1936952,1097.956552,152.4,265.6,114.6,226.1
A,"Beta (2, 117)",0%,88.9284006,804.9193787,141.9931315,853.1094248,21.3982599,48.35900018,97.46714254,1087.524905,168.4653899,1094.875583,110.5,166.4,89.6,153.9
A,"Beta (2, 117)",0%,46.21825203,793.7589544,78.39763294,819.2664764,11.59311523,26.57261579,74.03950944,1087.311849,129.8951581,1092.892689,58.2,95.7,68.1,118.9
A,"Beta (2, 117)",0%,18.73809462,788.1098397,33.73261888,798.4667918,6.638686772,12.10241455,55.61861579,1087.131458,101.6706568,1091.603607,23.8,42.2,51.2,93.1
A,"Beta (2, 117)",0%,27.11623774,788.1736619,55.48074255,806.0564253,6.914476944,17.67034359,60.16096408,1087.097662,113.0781362,1091.890017,34.4,68.8,55.3,103.6
A,"Beta (2, 117)",0%,32.96043645,792.0724652,59.39139929,810.5481154,10.1773226,20.28400977,62.7255695,1087.223457,112.9020389,1092.040408,41.6,73.3,57.7,103.4
A,"Beta (2, 117)",0%,52.42293225,793.964546,96.11255352,828.3934744,11.63905496,33.04635622,73.80070271,1087.225969,135.5564653,1093.025737,66,116,67.9,124
A,"Beta (2, 117)",0%,39.30379169,793.4253253,60.56934726,811.023171,11.4625822,20.39648945,68.55483082,1087.240937,119.7953866,1092.477657,49.5,74.7,63.1,109.7
A,"Beta (2, 117)",0%,20.10821543,787.1376265,41.80400099,800.7709281,5.988320151,14.02032535,52.30215358,1087.004837,101.0461971,1091.316282,25.5,52.2,48.1,92.6
A,"Beta (2, 117)",0%,17.45565015,786.234125,40.34021806,797.356023,5.057484004,11.67868582,52.4944112,1087.071523,104.3032612,1091.33592,22.2,50.6,48.3,95.6
A,"Beta (2, 117)",0%,58.00233826,799.9716333,105.1258163,834.6118674,16.74961745,36.7939479,81.15933292,1087.44874,145.3843494,1093.728908,72.5,126,74.6,132.9
A,"Beta (2, 117)",0%,16.90516285,786.620279,24.35895714,793.4719062,5.433101655,8.651275396,54.98327505,1087.113773,96.88988986,1091.338561,21.5,30.7,50.6,88.8
A,"Beta (2, 117)",0%,18.36606354,785.9915732,50.51910056,801.4836032,4.940949371,15.19651029,52.97110858,1087.03908,110.8551559,1091.38196,23.4,63,48.7,101.6
A,"Beta (2, 117)",0%,204.3763705,845.0640479,239.3582959,914.0904202,56.97508276,85.22954013,195.1120872,1088.620854,252.2237659,1101.160934,241.8,261.9,179.2,229.1
A,"Beta (2, 117)",0%,164.5443818,826.1238144,261.9499523,919.2277103,38.64003336,91.73586153,157.9808395,1088.480015,250.6480202,1100.122389,199.2,285,145.1,227.8
A,"Beta (2, 117)",0%,11.91374443,784.0818535,27.70968399,793.2318345,3.266869061,9.237252676,49.70292052,1086.972972,93.31953149,1090.999943,15.2,34.9,45.7,85.5
A,"Beta (2, 117)",0%,16.36119991,786.2402848,37.35845197,799.6444294,5.146171177,13.73862212,51.03406187,1087.030491,97.83982095,1091.092218,20.8,46.7,46.9,89.7
A,"Beta (2, 117)",0%,36.63967108,792.1615995,90.21828924,824.3573664,10.12983791,31.68486525,63.21702444,1087.154549,134.3963984,1092.416723,46.3,109.4,58.1,123
A,"Beta (2, 117)",0%,47.22631546,793.3415511,98.51868474,828.3510533,11.34132916,33.4309932,77.55746219,1087.261537,149.7086736,1093.562647,59.5,118.9,71.3,136.9
A,"Beta (2, 117)",0%,28.649544,790.985832,55.93033691,807.5086638,8.936022524,18.48918282,60.50933746,1087.150255,114.5109029,1091.869708,36.2,69.3,55.7,104.9
A,"Beta (2, 117)",0%,75.17225058,804.6593581,128.2720889,846.9951673,20.98824356,44.92035818,95.73856442,1087.62637,160.3879291,1094.826858,93.4,151.4,88,146.5
A,"Beta (2, 117)",0%,59.48912383,801.4391121,76.97108481,821.8990114,18.38186413,26.67575249,86.6680752,1087.500281,132.0214463,1093.727234,74.2,93.7,79.7,120.7
A,"Beta (2, 117)",0%,30.51815268,790.5112605,47.1023469,803.8375437,8.872349418,15.89214579,60.70087099,1087.13641,109.0708484,1091.712022,38.6,58.6,55.8,99.9
A,"Beta (2, 117)",0%,30.8303085,790.2943208,50.10453498,805.2412289,8.393780625,16.78377643,58.54270597,1087.06163,104.5552062,1091.567747,39,62.2,53.9,95.8
A,"Beta (2, 117)",0%,16.98681328,785.8424069,32.04048875,795.6707206,4.775621031,10.69286645,51.74579733,1086.980954,96.51607925,1091.079192,21.6,40.3,47.6,88.5
A,"Beta (2, 117)",0%,21.80086363,787.5774325,32.76755456,797.4778632,6.226170142,11.46949956,51.81726321,1087.085319,95.60554194,1091.282766,27.7,41.1,47.7,87.6
A,"Beta (2, 117)",0%,38.32187332,791.7889138,86.86375445,819.2852849,9.871285325,27.40919692,63.80371187,1087.232326,135.9728832,1092.546193,48.4,106,58.7,124.5
A,"Beta (2, 117)",0%,17.30400732,786.2129307,28.44097877,795.5770252,5.094554516,10.33786478,52.71043856,1086.983281,96.84560484,1091.160531,22,35.7,48.5,88.8
A,"Beta (2, 117)",0%,49.16879615,796.0918035,86.17100933,824.8257441,13.56554176,30.31977963,70.24920404,1087.271354,126.3672062,1092.673298,61.8,104.5,64.6,115.6
A,"Beta (2, 117)",0%,99.90730865,808.8162366,139.6982592,856.1262329,24.52534334,49.75621026,106.862261,1087.550364,171.7989071,1095.436064,123.5,163.2,98.3,156.8
A,"Beta (2, 117)",0%,51.06742323,793.386235,151.9559685,846.4634449,11.412773,48.56295957,82.39556708,1087.259314,187.6019673,1094.311725,64.4,179.5,75.8,171.4
A,"Beta (2, 117)",0%,34.32071583,793.9127888,69.17030796,811.0397075,11.46403343,20.7541711,67.6794287,1087.323509,123.4069405,1092.432292,43.2,85.3,62.2,113
A,"Beta (2, 117)",0%,28.35002034,789.5772599,63.03602731,810.361919,7.887058198,20.95204606,59.93196657,1087.139787,117.7728536,1091.879067,35.9,77.8,55.1,107.9
A,"Beta (2, 117)",0%,58.02400674,792.5572559,90.89706546,826.1708534,10.96059028,31.15992143,81.38261162,1087.152095,133.6006292,1093.100543,73.2,110,74.9,122.2
A,"Beta (2, 117)",0%,82.48799594,806.5794968,169.3420757,862.3498311,22.49156458,57.02397393,98.53791562,1087.7233,192.8556943,1095.451583,102.3,196.4,90.6,176.1
A,"Beta (2, 117)",0%,9.735600501,783.8437601,21.60127877,790.3520802,3.072421665,7.261285334,47.97761421,1086.922914,91.50413385,1090.772811,12.4,27.3,44.1,83.9
A,"Beta (2, 117)",0%,29.58486475,791.284048,76.57057399,814.8045228,9.156785009,24.43714561,63.8425743,1087.341987,128.0805553,1092.446938,37.4,94,58.7,117.2
A,"Beta (2, 117)",0%,9.91261907,784.0463068,19.48103328,790.4509824,3.137580678,6.86632405,47.75906772,1086.935348,89.61199143,1090.687706,12.6,24.6,43.9,82.2
A,"Beta (2, 117)",0%,33.47009578,792.8561658,83.40071536,818.8671041,10.46358162,27.17218536,64.62445263,1087.243355,133.5672192,1092.378305,42.2,101.8,59.4,122.3
A,"Beta (2, 117)",0%,22.89730938,788.9378698,42.70048243,802.988172,7.367475938,15.71321559,57.50304336,1087.137682,105.3888161,1091.677911,29,53.2,52.9,96.5
A,"Beta (2, 117)",0%,37.15941224,791.038106,75.28712105,818.8032508,9.250358853,26.77805733,72.49615219,1087.290901,132.5140235,1093.004608,47,91.9,66.7,121.2
A,"Beta (2, 117)",0%,55.41417633,798.1702582,161.9545346,852.1543706,15.52962044,51.63801235,79.81049519,1087.364373,186.6314543,1094.313797,69.4,190.1,73.4,170.5
A,"Beta (2, 117)",0%,25.91669415,788.5674559,86.25965353,818.8159494,7.069650127,28.29679652,58.91921886,1087.094303,137.6279222,1092.243894,32.9,105.3,54.2,126
A,"Beta (2, 117)",0%,24.70071071,787.8667461,56.43090504,806.7974004,6.521563696,18.59844802,56.76866049,1087.034276,110.7945821,1091.607191,31.4,69.9,52.2,101.5
A,"Beta (2, 117)",0%,24.69782731,786.7526326,51.70997034,804.1176745,5.590632572,16.80419072,57.32387766,1087.077139,108.7614471,1091.661163,31.4,64.3,52.7,99.6
A,"Beta (2, 117)",0%,116.6991046,803.5351904,177.3934748,871.9386077,21.17274118,62.58206773,120.297925,1087.266775,199.0233558,1096.344425,145.2,203.4,110.6,181.5
A,"Beta (2, 117)",0%,149.0961693,829.1469026,220.9227063,898.9369596,42.10286302,78.34467392,145.1475127,1088.145897,225.7275186,1098.600358,179.8,245.8,133.4,205.5
A,"Beta (2, 117)",0%,54.71291005,801.0013697,83.11623868,826.3131179,17.60714748,29.96121895,79.78708611,1087.550001,129.125762,1093.489088,68.3,100.6,73.4,118.1
A,"Beta (2, 117)",0%,113.9808688,815.9189772,170.9543733,869.4628733,31.09045011,59.65371676,114.3006635,1087.709449,184.1511849,1095.952519,139.7,196.6,105.1,168
A,"Beta (2, 117)",0%,68.9068143,804.4635821,116.7653046,839.0828746,21.11457916,40.46343249,91.25519697,1087.494873,157.0575889,1094.285358,85.7,139.2,83.9,143.5
A,"Beta (2, 117)",0%,20.49347512,785.6205822,66.19201366,811.9943145,4.718161984,23.15377102,56.48738256,1086.972278,123.2718977,1092.090651,26.1,81.5,52,112.9
A,"Beta (2, 117)",0%,140.6232435,829.718907,218.9126528,892.4920147,41.85015704,75.31792691,155.0232127,1088.648534,241.0314433,1099.421519,169.5,245.3,142.4,219.2
A,"Beta (2, 117)",0%,23.93823371,789.4559438,39.42615,801.7580232,7.667573305,14.25690456,55.13545593,1087.176469,98.39434973,1091.509184,30.3,49.2,50.7,90.1
A,"Beta (2, 117)",0%,16.18974261,785.4947046,37.82308381,798.9424452,4.632173512,13.26407277,50.30596705,1086.960679,97.79179495,1091.081403,20.6,47.3,46.3,89.6
A,"Beta (2, 117)",0%,17.95991823,784.2540144,37.18390301,798.7159916,3.550825652,13.00112721,58.05960231,1087.090327,107.7407578,1091.624718,22.9,46.6,53.4,98.7
A,"Beta (2, 117)",0%,67.2633648,800.0875984,90.29928283,828.6453909,17.37302752,31.87957867,84.34743651,1087.409978,134.0843192,1093.55885,84.1,109,77.6,122.6
A,"Beta (2, 117)",0%,14.94355624,785.2677059,28.46333875,794.8148267,4.380042499,10.12416384,51.13058148,1087.015978,94.8788392,1091.152846,19,35.8,47,87
A,"Beta (2, 117)",0%,12.52975438,784.8201525,38.52750442,797.4049825,3.857179268,12.3327522,49.4191426,1087.005173,102.0048388,1091.137997,16,48.3,45.5,93.5
A,"Beta (2, 117)",0%,20.06638962,787.9656971,33.28508027,797.8446092,6.432858993,11.55105143,53.86217012,1087.167414,97.69816918,1091.442371,25.5,41.7,49.5,89.5
A,"Beta (2, 117)",0%,9.653223132,783.6119823,20.03656177,790.5210028,2.891521148,7.087085627,47.0680074,1086.96558,89.6101734,1090.773349,12.3,25.3,43.3,82.2
A,"Beta (2, 117)",0%,88.09313807,813.1510221,109.1626175,840.3372229,27.77526491,38.23175559,115.33034,1088.254587,159.7927726,1095.794983,108.3,129.9,106,145.8
A,"Beta (2, 117)",0%,82.98111392,812.8285034,132.7631903,851.2597704,27.71749086,47.44536492,100.9369537,1087.928769,173.4342073,1095.266003,102.1,156,92.8,158.3
A,"Beta (2, 117)",0%,31.8328915,791.2431712,58.05566399,809.8425768,9.300142984,20.0558669,60.47119543,1087.248014,109.9663788,1091.936255,40.2,71.7,55.6,100.7
A,"Beta (2, 117)",0%,12.65118916,783.9191604,26.26793431,792.5325276,3.226826905,8.358098917,48.87781418,1086.915082,93.90472403,1090.916727,16.1,33.1,45,86.1
A,"Beta (2, 117)",0%,72.21020787,805.6120713,91.07637279,830.8047091,21.45898423,32.67381035,87.22058059,1087.681466,134.1075885,1093.799555,89.6,109.6,80.2,122.6
A,"Beta (2, 117)",0%,20.19984083,785.9148565,47.10488242,803.0236698,4.807021715,16.20660251,51.81119776,1086.984173,105.7592923,1091.292085,25.7,58.7,47.7,96.9
A,"Beta (2, 117)",0%,24.54766243,788.3651032,38.11859112,799.3654764,7.011503853,12.5686932,59.93908084,1087.171895,105.7315942,1091.733984,31.1,47.7,55.1,96.8
A,"Beta (2, 117)",0%,9.420833536,783.8895262,23.99054556,791.9467118,3.22209555,8.300259516,47.12985622,1086.956116,92.65588509,1090.798415,12,30.3,43.4,84.9
A,"Beta (2, 117)",0%,20.50114255,786.7192398,39.58134158,800.8251011,5.419430404,14.14624886,56.66739147,1087.0952,103.9192292,1091.568366,26.1,49.4,52.1,95.2
A,"Beta (2, 117)",0%,20.72213586,787.2563073,37.92480866,799.26291,6.072700843,13.32268997,56.53697012,1087.0393,102.0229056,1091.380752,26.3,47.4,52,93.5
A,"Beta (2, 117)",0%,254.5579056,887.0858713,282.530349,947.7717717,86.19196068,100.7999131,252.2093174,1091.876794,296.5780017,1107.136214,287,298.1,231,267.9
A,"Beta (2, 117)",0%,36.0242595,792.6794774,70.18708212,815.6611778,10.72475433,24.29562837,65.76318762,1087.165619,124.8886698,1092.429899,45.4,86,60.5,114.3
A,"Beta (2, 117)",0%,32.14733802,788.3852475,148.0981858,841.4341841,6.845620628,46.78123031,63.0340186,1087.096552,176.6548418,1093.101744,40.8,176,58,161.6
A,"Beta (2, 117)",0%,212.9686933,835.4478575,320.218006,947.0610635,48.81006699,112.0141435,194.1723901,1088.209629,297.5933155,1102.051568,254.9,338.1,178.4,270
A,"Beta (2, 117)",0%,54.5919235,795.3918607,94.9114203,827.9671413,13.05792981,32.56025156,75.28969769,1087.225786,138.6223924,1093.022002,68.6,114.6,69.2,126.8
A,"Beta (2, 117)",0%,15.4155318,785.6761989,39.23027306,799.3407387,4.613800458,13.54131066,50.85772015,1087.005725,103.1355167,1091.280473,19.6,49.1,46.8,94.5
A,"Beta (2, 117)",0%,32.59055656,790.0567939,58.85194242,811.6863432,8.39461889,21.3515665,66.9807011,1087.19913,119.767565,1092.440724,41.3,72.5,61.6,109.6
A,"Beta (2, 117)",0%,45.16713851,796.3126428,63.75167441,816.0713591,13.46729571,23.46186171,77.06252294,1087.420253,123.1125068,1093.009852,56.7,78.1,70.9,112.6
A,"Beta (2, 117)",0%,24.47028118,788.7569195,44.94868428,804.028662,7.274107475,16.15668779,55.21514307,1087.137586,101.2265567,1091.608126,31,55.9,50.8,92.7
A,"Beta (2, 117)",0%,46.45951096,797.6009597,62.42366936,814.5242721,14.29247671,22.03616262,70.99792516,1087.336749,118.0638906,1092.559166,58.2,76.6,65.3,108.1
A,"Beta (2, 117)",0%,20.71294281,787.5305225,50.13939737,802.5853949,6.223166366,15.4706376,52.80213577,1087.072612,107.6969448,1091.460228,26.3,62.5,48.6,98.7
A,"Beta (2, 117)",0%,30.97554451,789.6007374,54.54665409,808.8279006,8.143899609,19.45779501,60.95946624,1087.163384,109.9092686,1091.942311,39.2,67.4,56.1,100.7
A,"Beta (2, 117)",0%,32.38504243,789.8009143,61.53450434,811.5038544,8.451856959,21.37650537,65.70364287,1087.147142,120.8804823,1092.354416,41,75.8,60.4,110.7
A,"Beta (2, 117)",0%,184.5390699,838.2515712,265.9974249,920.9233858,50.99324627,93.23366639,184.7687811,1088.642627,269.4483273,1101.328146,220.1,288.8,169.7,244.7
A,"Beta (2, 117)",0%,50.24356685,793.821505,83.19238856,823.0568488,12.04617275,29.32963347,81.26370223,1087.196324,134.5645622,1093.197145,63.3,101.1,74.7,123.1
A,"Beta (2, 117)",0%,22.37555932,786.0662501,60.26321227,808.5855759,5.022976536,20.30301701,53.40881679,1086.976609,109.2056114,1091.344925,28.5,74.5,49.1,100.1
A,"Beta (2, 117)",0%,22.44027154,789.1179,52.08279567,806.2440435,7.449983793,17.82104791,57.86978716,1087.142075,108.953501,1091.835574,28.4,64.6,53.2,99.8
A,"Beta (2, 117)",0%,18.89199854,784.6632971,77.38921332,814.5836205,3.774767008,25.59022184,57.03776551,1087.075375,136.1180402,1092.480895,24.1,95,52.5,124.6
A,"Beta (2, 117)",0%,17.54184893,785.5198585,42.12922443,799.7019997,4.613529211,13.61185313,53.89425986,1087.045314,110.9033124,1091.579998,22.3,52.7,49.6,101.6
A,"Beta (2, 117)",0%,75.47318984,805.9443371,147.0981586,856.1780604,21.86635812,51.87711859,94.58207477,1087.66557,182.6667287,1095.42425,93.6,171.8,87,166.8
A,"Beta (2, 117)",0%,23.79369856,787.2909134,60.8087431,808.4288012,6.149017608,19.90745527,57.7213191,1087.044771,117.1516885,1091.812499,30.2,75.2,53.1,107.3
A,"Beta (2, 117)",0%,14.09438662,784.6569642,27.9742996,794.1148651,3.776889545,9.576464291,49.16957091,1087.012245,93.08103506,1091.035562,18,35.2,45.2,85.3
A,"Beta (2, 117)",0%,125.9566484,822.1505408,194.3731564,884.2860987,35.03761037,68.84305175,135.3679802,1088.446883,215.2522265,1098.26359,153.2,219.8,124.4,196
A,"Beta (2, 117)",0%,38.24984799,791.959327,69.91713193,815.1255016,9.617158345,23.82800119,71.26173096,1087.322704,125.0907852,1092.681804,48.3,85.8,65.5,114.5
A,"Beta (2, 117)",0%,14.49439051,785.571596,31.08747928,795.8423052,4.452575911,10.50471029,50.13842785,1087.045183,95.24795059,1091.134436,18.5,39.1,46.1,87.3
A,"Beta (2, 117)",0%,17.31568193,786.6318664,34.58239237,797.5094586,5.532088447,11.91578628,51.17151047,1087.007034,96.59784879,1090.929817,22,43.4,47.1,88.5
A,"Beta (2, 117)",0%,23.33147744,787.0377324,58.27425128,805.3817333,5.936557158,18.10633091,56.1167733,1087.048251,111.7532101,1091.58289,29.6,72.4,51.6,102.4
A,"Beta (2, 117)",0%,19.0293252,786.3967295,30.62955194,796.4201151,5.154602759,10.739032,52.81699569,1086.990598,95.01716597,1091.123984,24.2,38.5,48.6,87.1
A,"Beta (2, 117)",0%,9.046049126,783.5777373,19.91665116,790.299053,2.94386123,6.977358592,47.70275146,1086.917144,91.42548969,1090.750159,11.5,25.2,43.9,83.8
A,"Beta (2, 117)",0%,18.00469934,786.8990159,58.44180426,807.1378293,5.695427829,19.60723813,55.48452647,1087.102012,117.4906065,1091.768793,22.9,72.4,51,107.6
A,"Beta (2, 117)",0%,20.034365,787.9298645,31.75673308,797.0464576,6.672315587,11.21253187,55.27084523,1087.10818,97.58715212,1091.393292,25.4,39.8,50.8,89.4
A,"Beta (2, 117)",0%,41.43113604,794.4386298,64.91380571,815.0052735,12.06312907,23.03305399,69.51015112,1087.31644,117.0997748,1092.682727,52.2,79.6,63.9,107.2
A,"Beta (2, 117)",0%,94.30259919,812.9452846,154.2740375,859.0624685,28.12570509,53.1276414,104.6371085,1087.792136,174.3968886,1095.282658,116,179.6,96.2,159.2
A,"Beta (2, 117)",0%,30.45242568,791.6174288,63.63000071,813.0507019,9.465266229,22.4760103,57.92854675,1087.086643,114.9133443,1091.879233,38.5,78.3,53.3,105.2
A,"Beta (2, 117)",0%,32.18795881,785.9693894,73.53514248,814.4058048,5.145350532,24.50151958,66.87581019,1087.028731,132.1759873,1092.42891,41,90.3,61.5,121
A,"Beta (2, 117)",0%,17.58909389,784.787395,47.32609201,801.1122298,4.030433927,14.97057539,55.68188874,1086.99464,116.386551,1091.674814,22.4,59.1,51.2,106.6
A,"Beta (2, 117)",0%,39.28579674,795.2955352,74.33146462,817.4772578,12.1111503,24.78491265,70.45650914,1087.420082,126.1629042,1092.670118,49.4,90.9,64.8,115.5
A,"Beta (2, 117)",0%,18.9002667,785.9207691,49.29256682,804.502004,4.878149619,17.24531478,56.33091282,1087.043926,112.6018745,1091.790543,24,61.3,51.8,103.1
A,"Beta (2, 117)",0%,32.52182695,792.732444,57.09229648,809.9483737,10.56097019,19.90333982,65.93396258,1087.302643,112.9606543,1092.201234,41,70.5,60.6,103.4
A,"Beta (2, 117)",0%,17.47777084,786.185432,42.46913926,799.7710645,4.999509041,13.78168869,52.64155938,1087.029313,101.3431628,1091.22059,22.2,53.1,48.4,92.9
A,"Beta (2, 117)",0%,21.75366749,786.7467394,47.30562066,804.9893719,5.409116428,17.11257401,53.60235556,1087.048023,102.1447676,1091.509838,27.7,58.8,49.3,93.6
A,"Beta (2, 117)",0%,42.36864961,792.5249736,73.33040606,817.7484928,10.56300809,25.77530118,71.25295477,1087.234528,126.7930034,1092.800965,53.5,89.7,65.5,116
A,"Beta (2, 117)",0%,31.84417455,790.4826771,76.27310073,816.318802,8.775480901,25.21065018,61.72388553,1087.171025,126.1512842,1092.166113,40.3,93.4,56.8,115.5
A,"Beta (2, 117)",0%,30.45211755,789.3083082,89.50916472,820.9810133,7.822538063,29.50021061,58.82073784,1087.136956,133.8730669,1092.345412,38.6,109,54.1,122.6
A,"Beta (2, 117)",0%,15.63443285,786.1906699,29.79509621,796.1578623,4.958878559,10.80671881,52.32754135,1087.092363,98.98190425,1091.265231,19.9,37.4,48.1,90.7
A,"Beta (2, 117)",0%,63.96548838,796.615331,135.6733955,846.0671446,14.16011302,46.22340844,84.57968958,1087.310263,171.7771874,1094.500779,80.3,160.4,77.8,156.9
A,"Beta (2, 117)",0%,27.58780649,787.9871674,64.25721429,811.2628141,6.604546322,21.98157766,61.7612936,1087.015095,121.4763755,1092.198604,35,79.2,56.8,111.2
A,"Beta (2, 117)",0%,55.5755359,801.3013643,83.41119099,825.0582661,17.85644799,29.42130232,77.21317489,1087.432651,130.9270015,1093.075943,69.4,101.1,71,119.8
A,"Beta (2, 117)",0%,15.66626938,785.2060155,33.70655274,796.2350554,4.292433463,11.16515413,52.41929193,1087.031868,98.10799309,1091.239783,20,42.3,48.2,89.9
A,"Beta (2, 117)",0%,47.14330669,794.0825804,79.85214838,823.1159448,11.65662202,28.78965512,75.43655062,1087.329726,134.9956589,1093.235245,59.4,97,69.4,123.5
A,"Beta (2, 117)",0%,14.37661446,785.234866,38.31157748,799.2035186,4.374020517,13.5580848,51.20478387,1086.97719,101.3118487,1091.109027,18.3,47.9,47.1,92.9
A,"Beta (2, 117)",0%,14.35273591,784.4979584,33.52213713,797.4575671,3.610964768,12.10930693,50.24053317,1087.008841,96.61339868,1091.016084,18.3,42,46.2,88.6
A,"Beta (2, 117)",0%,7.332773225,782.8436754,17.36361037,788.7625486,2.264134203,6.087988224,47.13516686,1086.905071,87.3963117,1090.743872,9.4,22,43.4,80.1
A,"Beta (2, 117)",0%,30.15991663,789.1843811,54.15322303,807.0075102,7.611356113,18.34732996,59.88842962,1087.111084,115.0522015,1091.941505,38.2,67.1,55.1,105.4
A,"Beta (2, 117)",0%,30.5504846,792.1605956,85.62946815,821.6234585,9.954939335,29.6725841,61.57779927,1087.212707,124.8473346,1092.181349,38.6,104.2,56.6,114.3
A,"Beta (2, 117)",0%,32.68017306,792.5255117,49.93401419,805.9142393,10.18784153,16.78148463,66.46172972,1087.382181,110.3371975,1092.227358,41.2,62,61.1,101
A,"Beta (2, 117)",0%,48.365044,794.9521312,82.70373027,822.9069506,12.28672446,28.93305782,66.33771698,1087.186097,123.3555155,1092.246169,60.8,100.5,61,112.9
A,"Beta (2, 117)",0%,24.54601473,788.6483387,50.80729326,805.0044934,7.145744303,17.20804162,57.18740188,1087.129963,108.6115807,1091.547656,31.1,63.1,52.6,99.5
A,"Beta (2, 117)",0%,13.51307047,784.8072093,35.86452124,797.4180733,3.841240688,12.15112237,49.58818029,1087.005374,97.59465599,1091.118635,17.2,45,45.6,89.4
A,"Beta (2, 117)",0%,12.15209259,784.2833007,27.07647754,793.2370419,3.577374161,8.967723421,50.8971877,1087.011644,94.43497378,1091.114035,15.5,34.1,46.8,86.5
A,"Beta (2, 117)",0%,34.32953919,791.1837181,70.55471998,814.5101327,9.405622687,23.79302323,62.33022882,1087.157246,124.8143437,1092.43741,43.4,86.6,57.3,114.3
